temperature,age,has_children,education,income,Bar,CoffeeHouse,CarryAway,direction_same,Y,avg_revenue_per_month,destination_No Urgent Place,destination_Work,passanger_Friend(s),passanger_Kid(s),passanger_Partner,weather_Snowy,weather_Sunny,time_10PM,time_2PM,time_6PM,time_7AM,coupon_Carry out & Take away,coupon_Coffee House,coupon_Restaurant(20-50),coupon_Restaurant(<20),expiration_2h,gender_Male,maritalStatus_Married partner,maritalStatus_Single,maritalStatus_Unmarried partner,maritalStatus_Widowed,distance_in_time_>25,distance_in_time_>5
80,26,1,3,3,0.0,2.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
80,26,1,3,3,0.0,2.0,6.0,0,0,37.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
80,26,1,3,3,0.0,2.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
80,26,1,3,3,0.0,2.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
80,26,1,3,3,0.0,2.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
80,26,1,3,3,0.0,2.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80,26,1,3,3,0.0,2.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
80,26,1,3,3,0.0,2.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
80,26,1,3,3,0.0,2.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
55,26,1,3,3,0.0,2.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
55,26,1,3,3,0.0,2.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
80,26,1,3,3,0.0,2.0,6.0,0,1,37.5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
55,26,1,3,3,0.0,2.0,6.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
80,26,1,3,3,0.0,2.0,6.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
80,26,1,3,3,0.0,2.0,6.0,1,1,37.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
55,26,1,3,3,0.0,2.0,6.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
55,21,0,0,9,0.5,0.0,10.0,0,1,37.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
80,21,0,0,9,0.5,0.0,10.0,0,0,37.5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
80,21,0,0,9,0.5,0.0,10.0,0,0,37.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
80,21,0,0,9,0.5,0.0,10.0,0,1,37.5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
80,21,0,0,9,0.5,0.0,10.0,0,0,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
80,21,0,0,9,0.5,0.0,10.0,0,0,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
80,21,0,0,9,0.5,0.0,10.0,0,0,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
80,21,0,0,9,0.5,0.0,10.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
80,21,0,0,9,0.5,0.0,10.0,0,0,37.5,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1
80,21,0,0,9,0.5,0.0,10.0,0,1,37.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0
55,21,0,0,9,0.5,0.0,10.0,0,0,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1
55,21,0,0,9,0.5,0.0,10.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
55,21,0,0,9,0.5,0.0,10.0,0,0,37.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1
55,21,0,0,9,0.5,0.0,10.0,1,1,37.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
55,21,0,0,9,0.5,0.0,10.0,0,0,37.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
80,21,0,0,9,0.5,0.0,10.0,0,0,37.5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1
55,21,0,0,9,0.5,0.0,10.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0
55,21,0,0,9,0.5,0.0,10.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
80,21,0,0,9,0.5,0.0,10.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
80,21,0,0,9,0.5,0.0,10.0,1,1,37.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1
55,21,0,0,9,0.5,0.0,10.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
55,21,0,0,9,0.5,0.0,10.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
55,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
80,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
80,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
80,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
80,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
55,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
80,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
80,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
80,21,0,2,8,2.0,2.0,2.0,0,0,90.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
80,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
80,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1
80,21,0,2,8,2.0,2.0,2.0,0,1,90.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55,21,0,2,8,2.0,2.0,2.0,1,1,90.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
55,21,0,2,8,2.0,2.0,2.0,0,1,90.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
80,21,0,2,8,2.0,2.0,2.0,0,0,90.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
55,21,0,2,8,2.0,2.0,2.0,0,1,90.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
55,21,0,2,8,2.0,2.0,2.0,0,1,90.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
80,21,0,2,8,2.0,2.0,2.0,0,0,90.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
80,21,0,2,8,2.0,2.0,2.0,1,0,90.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
55,21,0,2,8,2.0,2.0,2.0,0,0,90.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
55,21,0,2,8,2.0,2.0,2.0,0,0,90.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
55,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
80,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
80,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
80,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
80,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
80,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
80,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
80,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
80,21,0,1,1,2.0,0.0,6.0,0,0,37.5,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
80,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
55,21,0,1,1,2.0,0.0,6.0,0,0,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
55,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
55,21,0,1,1,2.0,0.0,6.0,0,1,37.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
55,21,0,1,1,2.0,0.0,6.0,1,1,37.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
55,21,0,1,1,2.0,0.0,6.0,0,0,37.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
80,21,0,1,1,2.0,0.0,6.0,0,0,37.5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
55,21,0,1,1,2.0,0.0,6.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
55,21,0,1,1,2.0,0.0,6.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
80,21,0,1,1,2.0,0.0,6.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
80,21,0,1,1,2.0,0.0,6.0,1,1,37.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1
55,21,0,1,1,2.0,0.0,6.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
55,21,0,1,1,2.0,0.0,6.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
55,31,1,4,6,0.0,0.5,2.0,0,1,22.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
80,31,1,4,6,0.0,0.5,2.0,0,1,22.5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
80,31,1,4,6,0.0,0.5,2.0,0,1,22.5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
80,31,1,4,6,0.0,0.5,2.0,0,0,22.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
80,31,1,4,6,0.0,0.5,2.0,0,0,22.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
80,31,1,4,6,0.0,0.5,2.0,0,1,22.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
55,31,1,4,6,0.0,0.5,2.0,0,1,22.5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
80,31,1,4,6,0.0,0.5,2.0,0,1,22.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
80,31,1,4,6,0.0,0.5,2.0,0,0,22.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
80,31,1,4,6,0.0,0.5,2.0,0,0,22.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80,31,1,4,6,0.0,0.5,2.0,0,1,22.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
55,31,1,4,6,0.0,0.5,2.0,0,1,22.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
55,31,1,4,6,0.0,0.5,2.0,0,0,22.5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
55,31,1,4,6,0.0,0.5,2.0,1,1,22.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
55,31,1,4,6,0.0,0.5,2.0,0,1,22.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
80,31,1,4,6,0.0,0.5,2.0,0,0,22.5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
55,31,1,4,6,0.0,0.5,2.0,0,1,22.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
55,31,1,4,6,0.0,0.5,2.0,0,0,22.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
80,31,1,4,6,0.0,0.5,2.0,0,1,22.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
80,31,1,4,6,0.0,0.5,2.0,1,1,22.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1
55,31,1,4,6,0.0,0.5,2.0,0,1,22.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
55,31,1,4,6,0.0,0.5,2.0,0,0,22.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
55,41,1,2,2,0.0,10.0,0.5,0,1,20.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
80,41,1,2,2,0.0,10.0,0.5,0,1,20.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
80,41,1,2,2,0.0,10.0,0.5,0,0,20.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
80,41,1,2,2,0.0,10.0,0.5,0,1,20.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
80,41,1,2,2,0.0,10.0,0.5,0,1,20.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
80,41,1,2,2,0.0,10.0,0.5,0,0,20.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
55,41,1,2,2,0.0,10.0,0.5,0,0,20.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80,41,1,2,2,0.0,10.0,0.5,0,0,20.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
80,41,1,2,2,0.0,10.0,0.5,0,0,20.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
80,41,1,2,2,0.0,10.0,0.5,0,0,20.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,41,1,2,2,0.0,10.0,0.5,0,0,20.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,41,1,2,2,0.0,10.0,0.5,0,1,20.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
55,41,1,2,2,0.0,10.0,0.5,1,0,20.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
80,41,1,2,2,0.0,10.0,0.5,0,1,20.0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
55,41,1,2,2,0.0,10.0,0.5,0,1,20.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
55,41,1,2,2,0.0,10.0,0.5,0,0,20.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
80,41,1,2,2,0.0,10.0,0.5,0,0,20.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
80,41,1,2,2,0.0,10.0,0.5,1,0,20.0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
55,41,1,2,2,0.0,10.0,0.5,0,0,20.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
55,41,1,2,2,0.0,10.0,0.5,0,1,20.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
55,41,1,4,5,0.0,2.0,2.0,0,1,37.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
80,41,1,4,5,0.0,2.0,2.0,0,1,37.5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
80,41,1,4,5,0.0,2.0,2.0,0,0,37.5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
80,41,1,4,5,0.0,2.0,2.0,0,0,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
80,41,1,4,5,0.0,2.0,2.0,0,0,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
80,41,1,4,5,0.0,2.0,2.0,0,1,37.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
55,41,1,4,5,0.0,2.0,2.0,0,0,37.5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
80,41,1,4,5,0.0,2.0,2.0,0,0,37.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
80,41,1,4,5,0.0,2.0,2.0,0,0,37.5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
80,41,1,4,5,0.0,2.0,2.0,0,0,37.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
80,41,1,4,5,0.0,2.0,2.0,0,1,37.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
55,41,1,4,5,0.0,2.0,2.0,0,1,37.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
55,41,1,4,5,0.0,2.0,2.0,0,0,37.5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
55,41,1,4,5,0.0,2.0,2.0,1,0,37.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
55,41,1,4,5,0.0,2.0,2.0,0,0,37.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
80,41,1,4,5,0.0,2.0,2.0,0,0,37.5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1
55,41,1,4,5,0.0,2.0,2.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0
55,41,1,4,5,0.0,2.0,2.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
80,41,1,4,5,0.0,2.0,2.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
80,41,1,4,5,0.0,2.0,2.0,1,0,37.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1
55,41,1,4,5,0.0,2.0,2.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1
55,41,1,4,5,0.0,2.0,2.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
55,21,0,3,7,0.0,0.5,2.0,0,1,37.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
80,21,0,3,7,0.0,0.5,2.0,0,1,37.5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
80,21,0,3,7,0.0,0.5,2.0,0,1,37.5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
80,21,0,3,7,0.0,0.5,2.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
80,21,0,3,7,0.0,0.5,2.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80,21,0,3,7,0.0,0.5,2.0,0,1,37.5,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
55,21,0,3,7,0.0,0.5,2.0,0,1,37.5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
80,21,0,3,7,0.0,0.5,2.0,0,1,37.5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
80,21,0,3,7,0.0,0.5,2.0,0,1,37.5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
80,21,0,3,7,0.0,0.5,2.0,0,0,37.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
80,21,0,3,7,0.0,0.5,2.0,0,1,37.5,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
55,21,0,3,7,0.0,0.5,2.0,1,1,37.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
55,21,0,3,7,0.0,0.5,2.0,0,1,37.5,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
80,21,0,3,7,0.0,0.5,2.0,0,0,37.5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
55,21,0,3,7,0.0,0.5,2.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
55,21,0,3,7,0.0,0.5,2.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
80,21,0,3,7,0.0,0.5,2.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
80,21,0,3,7,0.0,0.5,2.0,1,1,37.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
55,21,0,3,7,0.0,0.5,2.0,0,1,37.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
55,21,0,3,7,0.0,0.5,2.0,0,0,37.5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
55,31,1,4,9,0.5,2.0,6.0,0,1,270.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
80,31,1,4,9,0.5,2.0,6.0,0,1,270.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
80,31,1,4,9,0.5,2.0,6.0,0,0,270.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
80,31,1,4,9,0.5,2.0,6.0,0,1,270.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0
80,31,1,4,9,0.5,2.0,6.0,0,1,270.0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
80,31,1,4,9,0.5,2.0,6.0,0,1,270.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0
55,31,1,4,9,0.5,2.0,6.0,0,1,270.0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
80,31,1,4,9,0.5,2.0,6.0,0,0,270.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
80,31,1,4,9,0.5,2.0,6.0,0,1,270.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
80,31,1,4,9,0.5,2.0,6.0,0,0,270.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
80,31,1,4,9,0.5,2.0,6.0,0,0,270.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
55,31,1,4,9,0.5,2.0,6.0,0,0,270.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
55,31,1,4,9,0.5,2.0,6.0,0,0,270.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0
55,31,1,4,9,0.5,2.0,6.0,1,1,270.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
